index,id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,management_organization_id,built_year,exploitation_start_year,project_type,house_type,is_alarm,method_of_forming_overhaul_fund,floor_count_max,floor_count_min,entrance_count,elevators_count,energy_efficiency,quarters_count,living_quarters_count,unliving_quarters_count,area_total,area_residential,area_non_residential,area_common_property,area_land,parking_square,playground,sportsground,other_beautification,foundation_type,floor_type,wall_material,basement_area,chute_type,chute_count,electrical_type,electrical_entries_count,heating_type,hot_water_type,cold_water_type,sewerage_type,sewerage_cesspools_volume,gas_type,ventilation_type,firefighting_type,drainage_type,splited_string_len,prepared_address_v1,lat,lon,raw_class,raw_type
2369,6958763,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,1\1,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 1\1",3dedeb24-dfbd-8685-d505-1f34f0e039ef,6947758.0,1976.0,1976.0,отсут в тех. паспорт.,Многоквартирный дом,Нет,На счете регионального оператора,9.0,1.0,4.0,4.0,Не присвоен,145,145.0,0.0,"7899,60","7111,10","0,00","788,50","8300,00","0,00",500,500,,Иной,Железобетонные,Панельные,"987,00",На лестничной клетке,4.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Отсутствует,Приточно-вытяжная вентиляция,Отсутствует,Смешанные,7.0,"край. Приморский, г. Владивосток, улица Полярная 1\1",,,,
2370,8505195,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,1/2,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 1/2",4fdfaa52-d227-cc7a-aee7-7ee47edd8b62,8452734.0,1977.0,1977.0,81 панельный,Многоквартирный дом,Нет,На счете регионального оператора,9.0,9.0,4.0,4.0,Не присвоен,144,144.0,0.0,"9246,70","7253,00","0,00","1993,60","0,00","0,00",499,500,Не имеются,Ленточный,Железобетонные,Панельные,"1164,00",На лестничной клетке,4.0,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,"0,00",Отсутствует,Вытяжная вентиляция,Отсутствует,Внутренние водостоки,7.0,"край. Приморский, г. Владивосток, улица Полярная 1/2",,,,
2371,8505201,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,1/3,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 1/3",89009531-e921-c57e-e27c-4cdd18233a02,8452734.0,1977.0,1977.0,81 панельный,Многоквартирный дом,Нет,На счете регионального оператора,9.0,9.0,4.0,4.0,Не присвоен,145,144.0,1.0,"9278,30","7245,50","13,00","2019,80","0,00",,500,500,Не имеются,Ленточный,Железобетонные,Панельные,"1164,00",На лестничной клетке,4.0,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,"0,00",Отсутствует,Не заполнено,Отсутствует,Внутренние водостоки,7.0,"край. Приморский, г. Владивосток, улица Полярная 1/3",,,,
2372,9360875,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,1/4,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 1/4",bc8acab1-cd4a-4d33-f19d-600cce2d9dfe,8444264.0,1981.0,1981.0,,Многоквартирный дом,Нет,На счете регионального оператора,12.0,12.0,1.0,2.0,Не присвоен,80,80.0,0.0,"4637,50","3487,70","0,00","1149,80",,"0,00",498,498,,Ленточный,Железобетонные,Смешанные,,Не заполнено,,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Отсутствует,Не заполнено,Не заполнено,Не заполнено,7.0,"край. Приморский, г. Владивосток, улица Полярная 1/4",,,,
2373,8605773,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,1,,4,,"край. Приморский, г. Владивосток, ул. Полярная, д. 1, к. 4",ece9f6d4-d99b-479d-9b5c-15c305d1d0a2,8444264.0,,1982.0,,Многоквартирный дом,Нет,Не заполнено,12.0,,1.0,2.0,Не заполнено,0,,,,"3487,00",,,,,498,498,,Не заполнено,Железобетонные,Панельные,,Не заполнено,,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,7.0,"край. Приморский, г. Владивосток, улица Полярная 1/4",,,,
2374,6958764,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,1\5,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 1\5",5bd55530-52fa-f91f-c30a-c537c9d1be26,8917923.0,1979.0,1979.0,Панельнгый,Многоквартирный дом,Нет,На счете регионального оператора,9.0,9.0,4.0,4.0,Не присвоен,144,144.0,0.0,"8785,30","7028,10","0,00","1751,20","5417,00","0,00",499,500,- Контейнерная площадка - Бельевая площадка,Ленточный,Железобетонные,Блочные,"929,10",На лестничной клетке,4.0,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,"0,00",Отсутствует,Вытяжная вентиляция,Отсутствует,Внутренние водостоки,7.0,"край. Приморский, г. Владивосток, улица Полярная 1\5",,,,
2375,9060028,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,3,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 3",f97c87f9-99aa-4b4f-8836-d2dd1a15e0f1,8925413.0,1971.0,1971.0,№1-447с-33на1969г,Многоквартирный дом,Нет,На специальном счете организации,6.0,5.0,4.0,0.0,Не заполнено,74,74.0,0.0,"4008,80","3002,80","0,00","1008,00","2895,00","0,00",499,500,Бельевая площадка,Ленточный,Железобетонные,Кирпич,"820,50",Отсутствует,0.0,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,"0,00",Отсутствует,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,7.0,"край. Приморский, г. Владивосток, улица Полярная 3",,,,
2376,7569640,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,5,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 5",238acc2c-fa40-4411-ae73-4a8b8689b8ab,7553468.0,1971.0,1971.0,кирпичный,Многоквартирный дом,Нет,На специальном счете организации,5.0,1.0,4.0,0.0,Не заполнено,70,70.0,0.0,"2887,00","1859,00","1028,00","2887,00","2903,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"633,70",Отсутствует,0.0,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,"0,00",Отсутствует,Вытяжная вентиляция,Отсутствует,Отсутствует,7.0,"край. Приморский, г. Владивосток, улица Полярная 5",,,,
2377,8991818,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,6,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 6",78b92c31-f7cd-4f5d-afe8-ec7649063e14,8919613.0,1972.0,1972.0,кирпичный,Многоквартирный дом,Нет,На специальном счете организации,5.0,5.0,4.0,0.0,B+,69,68.0,1.0,"4218,70","2346,00","748,50","4218,70","0,00","0,00",500,500,"Территория для отдыха людей. Две лавочки, клумбы.",Ленточный,Железобетонные,Кирпич,"383,70",Отсутствует,0.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Отсутствует,Вытяжная вентиляция,Отсутствует,Наружные водостоки,7.0,"край. Приморский, г. Владивосток, улица Полярная 6",,,,
2378,6689852,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,f81b41ff-d615-4aad-9b2d-6645c75e30d7,край,Приморский,,,г,Владивосток,ул,Полярная,7,,,,"край. Приморский, г. Владивосток, ул. Полярная, д. 7",4eeef42e-df7e-45e8-b346-ae0cf19c2573,8919624.0,1970.0,1970.0,типовой проект №1-447е-37  кирпичный,Многоквартирный дом,Нет,На специальном счете организации,6.0,5.0,4.0,0.0,Не присвоен,71,68.0,3.0,"4543,10","3392,50","1150,60","4543,10","4003,00","0,00",499,500,"зеленые насаждения, ограждение детской площадки панелью FENCE, санитарная обрезка деревьев",Ленточный,Железобетонные,Кирпич,"473,00",Отсутствует,,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,"0,00",Отсутствует,Вытяжная вентиляция,Отсутствует,Смешанные,7.0,"край. Приморский, г. Владивосток, улица Полярная 7",,,,
